,MAE,RMSE,Model,Dataset
394,0.702133081950729,0.8059131090659308,RF,COVID-19
395,0.18444444444444438,0.28388834529193435,RF,COVID-19
396,0.39677248677248683,0.5527602712519634,RF,COVID-19
397,0.47439461214067496,0.585050096440949,RF,COVID-19
398,0.4881818181818181,0.5375295161620933,RF,COVID-19
399,0.2205815968363641,0.2837783851003546,RF,COVID-19
400,1.0789442901395916,1.6249650851690325,RF,COVID-19
401,0.4287962962962963,0.5529519546918439,RF,COVID-19
402,1.1577243867243867,1.2288598185428894,RF,COVID-19
403,0.5846995300960891,0.6569577736238282,RF,COVID-19
404,0.4083148547359074,0.4468670084118089,RF,COVID-19
405,0.3660238095238095,0.41300394490053155,RF,COVID-19
406,0.5757575757575757,0.626518357692137,RF,COVID-19
407,1.1132198281326169,1.236198211826299,RF,COVID-19
408,0.33600381957291664,0.35383502958695645,RF,COVID-19
409,0.7226465884285199,0.8479526528599232,RF,COVID-19
410,0.4412582632969106,0.6315181386391012,RF,COVID-19
411,0.3859177489177488,0.4811841006665552,RF,COVID-19
412,0.616111111111111,0.7399652422045118,RF,COVID-19
413,0.23894226423246598,0.382963666754404,RF,COVID-19
414,0.6834852420306967,0.7776795421468018,RF,COVID-19
415,0.4362695700032657,0.6048537197695928,RF,COVID-19
416,0.3841861594807018,0.5281685559319789,3-Layer LSTM,COVID-19
417,0.2941991090774536,0.6756526953096944,3-Layer LSTM,COVID-19
418,0.5968799699436534,0.802529394185269,3-Layer LSTM,COVID-19
419,0.47973940589211206,0.5901889869621636,3-Layer LSTM,COVID-19
420,0.516970694065094,0.6298342194411823,3-Layer LSTM,COVID-19
421,0.3330985188484192,0.4245394347074073,3-Layer LSTM,COVID-19
422,0.49320873618125916,0.6429083077047139,3-Layer LSTM,COVID-19
423,0.461376970464533,0.5659465953151605,3-Layer LSTM,COVID-19
424,0.28028607910329645,0.684605546579326,3-Layer LSTM,COVID-19
425,0.19578958551088968,0.2449564449302071,3-Layer LSTM,COVID-19
426,0.6948390305042267,0.8417631446986883,3-Layer LSTM,COVID-19
427,0.5345974167188009,0.669554581529642,3-Layer LSTM,COVID-19
428,0.9893689155578613,1.4398528430138489,3-Layer LSTM,COVID-19
429,0.9146754801273346,1.0868358899547255,3-Layer LSTM,COVID-19
430,0.3627078413963318,0.4746683528699551,3-Layer LSTM,COVID-19
431,0.7016596577384255,0.793965052484299,3-Layer LSTM,COVID-19
432,0.4028174579143524,0.5064078544230765,3-Layer LSTM,COVID-19
433,0.6822153826554617,0.7703613213181044,3-Layer LSTM,COVID-19
434,0.28121018409729004,0.3953954663659844,3-Layer LSTM,COVID-19
435,0.4333556095759074,0.5824537252144909,3-Layer LSTM,COVID-19
436,0.8210775635459207,1.005518439764342,3-Layer LSTM,COVID-19
437,0.10769413709640503,0.13351826783515305,3-Layer LSTM,COVID-19
438,0.6383518675963084,0.8107088820393524,3-Layer LSTM,COVID-19
439,0.23712783455848693,0.31253362807543705,3-Layer LSTM,COVID-19
440,1.273078289898959,1.297859630076522,3-Layer LSTM,COVID-19
441,0.1547044813632965,0.22202585205986533,3-Layer LSTM,COVID-19
442,0.5490323702494303,0.7054232958049189,3-Layer LSTM,COVID-19
443,0.40974371433258056,0.46798562671209,3-Layer LSTM,COVID-19
444,0.9722049733002981,1.0893093749955611,3-Layer LSTM,COVID-19
445,1.5607085011222146,1.7698187723398682,3-Layer LSTM,COVID-19
446,0.8210917760928472,1.077773893574403,3-Layer LSTM,COVID-19
447,0.5872465272744497,0.990987360211137,3-Layer LSTM,COVID-19
